Country,Year,Population
BMU,1988,11.06127136
BMU,1989,13.27426454
BMU,1990,8.468108418
BMU,1991,9.133172938
BMU,1992,7.885348579
BMU,1993,9.150381939
BMU,1994,8.963503034
BMU,1995,8.899591604
BMU,1996,8.781918874
BMU,1997,8.667884358
BMU,1998,8.54427908
BMU,1999,8.37692747
BMU,2000,8.36199117
BMU,2001,8.448227313
BMU,2002,8.85974059
BMU,2003,8.859865772
BMU,2004,9.147364292
BMU,2005,9.088334321
BMU,2006,10.11617563
BMU,2007,11.24603933
BMU,2008,9.943759288
BMU,2009,7.262934975
BMU,2010,9.347122413
BMU,2011,6.872359209
BMU,2012,7.356862866
BMU,2013,7.051814587
BMU,2014,8.838314988
BMU,2015,
BMU,2016,
BMU,2017,
BOL,1960,0.27203787
BOL,1961,0.276621442
BOL,1962,0.286626419
BOL,1963,0.310159593
BOL,1964,0.371215506
BOL,1965,0.371151111
BOL,1966,0.407084554
BOL,1967,0.446569785
BOL,1968,0.503738613
BOL,1969,0.577435829
BOL,1970,0.551786173
BOL,1971,0.665554708
BOL,1972,0.760237314
BOL,1973,0.720636556
BOL,1974,0.717366887
BOL,1975,0.810373475
BOL,1976,0.89457664
BOL,1977,0.856199953
BOL,1978,0.939655034
BOL,1979,0.866274904
BOL,1980,0.835142386
BOL,1981,0.839129113
BOL,1982,0.745317284
BOL,1983,0.719868925
BOL,1984,0.66404349
BOL,1985,0.664145825
BOL,1986,0.595940954
BOL,1987,0.623387481
BOL,1988,0.653551374
BOL,1989,0.742885591
BOL,1990,0.839700279
BOL,1991,0.858995776
BOL,1992,0.933241509
BOL,1993,1.076331229
BOL,1994,1.164031109
BOL,1995,1.301696086
BOL,1996,1.27342178
BOL,1997,1.390233717
BOL,1998,1.369256318
BOL,1999,1.276302527
BOL,2000,1.327056787
BOL,2001,1.014681791
BOL,2002,1.201378773
BOL,2003,1.259040432
BOL,2004,1.239406557
BOL,2005,1.335330942
BOL,2006,1.621906742
BOL,2007,1.30616895
BOL,2008,1.37896562
BOL,2009,1.433545061
BOL,2010,1.532870644
BOL,2011,1.602029322
BOL,2012,1.835469055
BOL,2013,1.818997383
BOL,2014,1.932419499
BOL,2015,
BOL,2016,
BOL,2017,
BRA,1960,0.649630979
BRA,1961,0.661770535
BRA,1962,0.701235515
BRA,1963,0.705320917
BRA,1964,0.698986877
BRA,1965,0.675446675
BRA,1966,0.749139805
BRA,1967,0.750561092
BRA,1968,0.854945684
BRA,1969,0.907249859
BRA,1970,0.983579957
BRA,1971,1.050207246
BRA,1972,1.141987419
BRA,1973,1.291260645
BRA,1974,1.365352349
BRA,1975,1.40471881
BRA,1976,1.407767882
BRA,1977,1.443825283
BRA,1978,1.530792389
BRA,1979,1.591332374
BRA,1980,1.54416234
BRA,1981,1.385189279
BRA,1982,1.356283772
BRA,1983,1.282947099
BRA,1984,1.271128076
BRA,1985,1.335891636
BRA,1986,1.435986871
BRA,1987,1.468996065
BRA,1988,1.453899001
BRA,1989,1.459005827
BRA,1990,1.398620609
BRA,1991,1.443186893
BRA,1992,1.427921974
BRA,1993,1.468431889
BRA,1994,1.516257008
BRA,1995,1.591823026
BRA,1996,1.726864217
BRA,1997,1.793828678
BRA,1998,1.835152374
BRA,1999,1.853290732
BRA,2000,1.871118313
BRA,2001,1.898353874
BRA,2002,1.844379611
BRA,2003,1.762482362
BRA,2004,1.828671981
BRA,2005,1.858087992
BRA,2006,1.839393859
BRA,2007,1.901371917
BRA,2008,2.008670258
BRA,2009,1.883811784
BRA,2010,2.132937571
BRA,2011,2.211587235
BRA,2012,2.343570115
BRA,2013,2.488417184
BRA,2014,2.594388285
BRA,2015,
BRA,2016,
BRA,2017,
BRB,1960,0.746296641
BRB,1961,0.838884141
BRB,1962,1.119400996
BRB,1963,0.816329676
BRB,1964,0.766085262
BRB,1965,0.872449803
BRB,1966,1.134072461
BRB,1967,1.425756801
BRB,1968,1.85515116
BRB,1969,2.019128841
BRB,1970,1.796284666
BRB,1971,2.016555919
BRB,1972,2.080752648
BRB,1973,1.977055347
BRB,1974,2.009405453
BRB,1975,2.310188836
BRB,1976,2.148829634
BRB,1977,2.373090713
BRB,1978,2.522573111
BRB,1979,2.394279731
BRB,1980,2.675432405
BRB,1981,2.709534535
BRB,1982,2.542504954
BRB,1983,2.694225949
BRB,1984,2.931381347
BRB,1985,3.309877151
BRB,1986,3.57078867
BRB,1987,3.658302635
BRB,1988,3.659524924
BRB,1989,3.81599334
BRB,1990,4.126491124
BRB,1991,4.617521768
BRB,1992,3.734358313
BRB,1993,4.237227706
BRB,1994,2.833429919
BRB,1995,3.127812228
BRB,1996,3.198983237
BRB,1997,3.379280376
BRB,1998,4.256155999
BRB,1999,4.499854977
BRB,2000,4.402894974
BRB,2001,4.511188282
BRB,2002,4.525025969
BRB,2003,4.660219351
BRB,2004,4.739998755
BRB,2005,4.938242904
BRB,2006,4.986412836
BRB,2007,4.93979359
BRB,2008,5.844583314
BRB,2009,5.807257514
BRB,2010,5.285997375
BRB,2011,5.449513722
BRB,2012,5.222107001
BRB,2013,5.127146392
BRB,2014,4.490177673
BRB,2015,
BRB,2016,
BRB,2017,
BRN,1960,4.082170163
BRN,1961,3.555785317
BRN,1962,4.137439117
BRN,1963,3.801177652
BRN,1964,3.485313956
BRN,1965,3.257964364
BRN,1966,4.578795333
BRN,1967,3.911675289
BRN,1968,3.637465028
BRN,1969,3.944190598
BRN,1970,63.36026331
BRN,1971,55.38621929
BRN,1972,66.59154097
BRN,1973,67.18883953
BRN,1974,52.7676924
BRN,1975,43.79868375
BRN,1976,35.81463406
BRN,1977,36.591739
BRN,1978,52.64091318
BRN,1979,39.6488415
BRN,1980,35.48849955
BRN,1981,7.349211585
BRN,1982,10.15804258
BRN,1983,12.7571275
BRN,1984,8.788284676
BRN,1985,11.5639075
BRN,1986,9.954492319
BRN,1987,13.96602587
BRN,1988,23.38582906
BRN,1989,25.23746988
BRN,1990,23.93323802
BRN,1991,19.94117338
BRN,1992,19.03349722
BRN,1993,17.63537663
BRN,1994,16.21193334
BRN,1995,16.1145051
BRN,1996,15.98225134
BRN,1997,16.21744787
BRN,1998,16.50725514
BRN,1999,11.98024451
BRN,2000,14.14020184
BRN,2001,13.25056672
BRN,2002,12.62269977
BRN,2003,12.99158717
BRN,2004,13.90208971
BRN,2005,13.70764162
BRN,2006,13.13286158
BRN,2007,22.45018193
BRN,2008,24.04688439
BRN,2009,20.48624704
BRN,2010,21.10594553
BRN,2011,24.60717794
BRN,2012,24.18076388
BRN,2013,19.23359197
BRN,2014,22.12470124
BRN,2015,
BRN,2016,
BRN,2017,
BTN,1960,
BTN,1961,
BTN,1962,
BTN,1963,
BTN,1964,
BTN,1965,
BTN,1966,
BTN,1967,
BTN,1968,
BTN,1969,
BTN,1970,0.012292952
BTN,1971,0.011903796
BTN,1972,0.011529815
BTN,1973,0.011169254
BTN,1974,0.010818928
BTN,1975,0.010477682
BTN,1976,0.010145108
BTN,1977,0.019645134
BTN,1978,0.028545555
BTN,1979,0.055366265
BTN,1980,0.053772008
BTN,1981,0.061061421
BTN,1982,0.076564204
BTN,1983,0.066394023
BTN,1984,0.113149079
BTN,1985,0.133437362
BTN,1986,0.113893306
BTN,1987,0.205172679
BTN,1988,0.212672999
BTN,1989,0.117563747
BTN,1990,0.238879169
BTN,1991,0.348078484
BTN,1992,0.407042002
BTN,1993,0.350495205
BTN,1994,0.411780764
BTN,1995,0.484302076
BTN,1996,0.579057237
BTN,1997,0.742063417
BTN,1998,0.703429831
BTN,1999,0.690592474
BTN,2000,0.690660881
BTN,2001,0.653044437
BTN,2002,0.689377786
BTN,2003,0.605839592
BTN,2004,0.481081773
BTN,2005,0.603125919
BTN,2006,0.583684405
BTN,2007,0.571168834
BTN,2008,0.601619231
BTN,2009,0.544051575
BTN,2010,0.67026322
BTN,2011,0.990398509
BTN,2012,1.086025018
BTN,2013,1.203220818
BTN,2014,1.289321371
BTN,2015,
BTN,2016,
BTN,2017,
BWA,1960,
BWA,1961,
BWA,1962,
BWA,1963,
BWA,1964,
BWA,1965,
BWA,1966,
BWA,1967,
BWA,1968,
BWA,1969,
BWA,1970,
BWA,1971,
BWA,1972,0.02961896
BWA,1973,0.06680182
BWA,1974,0.11054962
BWA,1975,0.226456699
BWA,1976,0.692487658
BWA,1977,0.875712783
BWA,1978,0.89739377
BWA,1979,0.977444755
BWA,1980,0.985282043
BWA,1981,0.97113628
BWA,1982,1.022503251
BWA,1983,0.925362291
BWA,1984,0.907758414
BWA,1985,0.974483523
BWA,1986,0.869814397
BWA,1987,0.980330836
BWA,1988,0.999974651
BWA,1989,1.067560748
BWA,1990,1.9613582
BWA,1991,1.86102584
BWA,1992,1.909275308
BWA,1993,2.139318241
BWA,1994,1.978706426
BWA,1995,1.94206147
BWA,1996,1.719127713
BWA,1997,1.710752396
BWA,1998,2.003027027
BWA,1999,1.859535656
BWA,2000,2.187461379
BWA,2001,2.194012884
BWA,2002,2.235280932
BWA,2003,2.121745415
BWA,2004,2.130846266
BWA,2005,2.207093561
BWA,2006,2.195251343
BWA,2007,2.210450822
BWA,2008,2.315483179
BWA,2009,1.900285977
BWA,2010,2.325924404
BWA,2011,2.036091061
BWA,2012,2.025409285
BWA,2013,2.456718254
BWA,2014,3.243287637
BWA,2015,
BWA,2016,
BWA,2017,
CAF,1960,0.058535106
CAF,1961,0.057550645
CAF,1962,0.047113662
CAF,1963,0.04624903
CAF,1964,0.045369177
CAF,1965,0.053375933
CAF,1966,0.050116912
CAF,1967,0.053342744
CAF,1968,0.104452461
CAF,1969,0.104349354
CAF,1970,0.114298666
CAF,1971,0.098332187
CAF,1972,0.08876519
CAF,1973,0.083304721
CAF,1974,0.057542795
CAF,1975,0.050895918
CAF,1976,0.062230745
CAF,1977,0.060813843
CAF,1978,0.067836776
CAF,1979,0.046280157
CAF,1980,0.046645329
CAF,1981,0.057814545
CAF,1982,0.059124524
CAF,1983,0.058833557
CAF,1984,0.058596471
CAF,1985,0.06125049
CAF,1986,0.05982539
CAF,1987,0.094495079
CAF,1988,0.082148277
CAF,1989,0.08680293
CAF,1990,0.067358102
CAF,1991,0.068118611
CAF,1992,0.069885817
CAF,1993,0.070314804
CAF,1994,0.071821206
CAF,1995,0.069998303
CAF,1996,0.068306236
CAF,1997,0.069851412
CAF,1998,0.069315906
CAF,1999,0.071813797
CAF,2000,0.07128948
CAF,2001,0.064111687
CAF,2002,0.062874461
CAF,2003,0.058942176
CAF,2004,0.057875688
CAF,2005,0.056853953
CAF,2006,0.059345636
CAF,2007,0.059175593
CAF,2008,0.058227969
CAF,2009,0.057449997
CAF,2010,0.059350908
CAF,2011,0.0622615
CAF,2012,0.06533025
CAF,2013,0.06601109
CAF,2014,0.066593111
CAF,2015,
CAF,2016,
CAF,2017,
CAN,1960,10.77084729
CAN,1961,10.62789765
CAN,1962,11.13062748
CAN,1963,11.1321024
CAN,1964,12.3053704
CAN,1965,12.81400147
CAN,1966,12.93491815
CAN,1967,13.8103546
CAN,1968,14.6326452
CAN,1969,14.61864861
CAN,1970,16.01414875
CAN,1971,16.29009027
CAN,1972,17.329425
CAN,1973,17.05995183
CAN,1974,17.12344306
CAN,1975,17.11161334
CAN,1976,16.97924845
CAN,1977,17.15211666
CAN,1978,17.30306507
CAN,1979,18.2093278
CAN,1980,18.02276896
CAN,1981,17.26921369
CAN,1982,16.45944925
CAN,1983,16.0546492
CAN,1984,16.55885484
CAN,1985,16.27010385
CAN,1986,15.45768406
CAN,1987,16.24667458
CAN,1988,16.95682428
CAN,1989,16.92078279
CAN,1990,15.65907038
CAN,1991,15.14925974
CAN,1992,15.46230657
CAN,1993,15.45362956
CAN,1994,15.6928759
CAN,1995,15.93097506
CAN,1996,16.15737155
CAN,1997,16.51685906
CAN,1998,16.7460786
CAN,1999,16.89846016
CAN,2000,17.36711469
CAN,2001,16.98502952
CAN,2002,16.55937785
CAN,2003,17.46119914
CAN,2004,17.25891114
CAN,2005,17.25108328
CAN,2006,16.69669436
CAN,2007,16.85588274
CAN,2008,16.87519788
CAN,2009,15.96156016
CAN,2010,15.723167
CAN,2011,15.63975962
CAN,2012,14.89063564
CAN,2013,14.71197182
CAN,2014,15.11715878
CAN,2015,
CAN,2016,
CAN,2017,
CEB,1960,5.10421586
CEB,1961,5.33028196
CEB,1962,5.658222096
CEB,1963,6.064374202
CEB,1964,6.454180764
CEB,1965,6.604156794
CEB,1966,6.764737456
CEB,1967,6.972705084
CEB,1968,7.381375836
CEB,1969,7.875335532
CEB,1970,8.151359111
CEB,1971,8.356017432
CEB,1972,8.662490497
CEB,1973,8.957171466
CEB,1974,9.172722899
CEB,1975,9.69997821
CEB,1976,10.18486006
CEB,1977,10.51747689
CEB,1978,10.98399734
CEB,1979,11.03476125
CEB,1980,11.26310933
CEB,1981,10.51451937
CEB,1982,10.72489619
CEB,1983,10.76940395
CEB,1984,10.7037198
CEB,1985,10.84689651
CEB,1986,10.99330237
CEB,1987,11.25176567
CEB,1988,10.82732581
CEB,1989,10.50729036
CEB,1990,9.014362065
CEB,1991,8.253095474
CEB,1992,7.903413521
CEB,1993,7.837642108
CEB,1994,7.357426629
CEB,1995,7.543603337
CEB,1996,7.681572172
CEB,1997,7.489405371
CEB,1998,7.072477883
CEB,1999,6.693928776
CEB,2000,6.606420234
CEB,2001,6.822125501
CEB,2002,6.75654044
CEB,2003,6.997372921
CEB,2004,6.923880599
CEB,2005,6.97931376
CEB,2006,7.243359955
CEB,2007,7.271122792
CEB,2008,7.148695308
CEB,2009,6.50781501
CEB,2010,6.8200423
CEB,2011,6.864349465
CEB,2012,6.504366995
CEB,2013,6.344838262
CEB,2014,6.14888254
CEB,2015,
CEB,2016,
CEB,2017,
CHE,1960,3.664365979
CHE,1961,3.751824984
CHE,1962,4.333572069
CHE,1963,5.111295488
CHE,1964,4.865282038
CHE,1965,5.185731956
CHE,1966,5.327620031
CHE,1967,5.434600874
CHE,1968,5.937701579
CHE,1969,6.208288851
CHE,1970,6.519570443
CHE,1971,6.750434987
CHE,1972,6.863739819
CHE,1973,7.334759289
CHE,1974,6.541311271
CHE,1975,6.168137541
CHE,1976,6.423427895
CHE,1977,6.540985491
CHE,1978,6.720778708
CHE,1979,6.340850586
CHE,1980,6.414949786
CHE,1981,6.11563526
CHE,1982,5.73116759
CHE,1983,6.242518469
CHE,1984,6.08124526
CHE,1985,6.155338532
CHE,1986,6.502824669
CHE,1987,6.150039281
CHE,1988,6.174526108
CHE,1989,5.937782989
CHE,1990,6.345085168
CHE,1991,6.280297083
CHE,1992,6.224236273
CHE,1993,5.873423831
CHE,1994,5.90858368
CHE,1995,5.571316975
CHE,1996,5.640102519
CHE,1997,5.849483122
CHE,1998,5.865651918
CHE,1999,5.696073665
CHE,2000,5.435484985
CHE,2001,5.93984844
CHE,2002,5.586512817
CHE,2003,5.474267138
CHE,2004,5.46256894
CHE,2005,5.558350382
CHE,2006,5.592175318
CHE,2007,5.03057402
CHE,2008,5.283044324
CHE,2009,5.377973641
CHE,2010,4.983428945
CHE,2011,4.672038363
CHE,2012,4.723574287
CHE,2013,4.972835876
CHE,2014,4.311562994
CHE,2015,
CHE,2016,
CHE,2017,
CHI,1960,
CHI,1961,
CHI,1962,
CHI,1963,
CHI,1964,
CHI,1965,
CHI,1966,
CHI,1967,
CHI,1968,
CHI,1969,
CHI,1970,
CHI,1971,
CHI,1972,
CHI,1973,
CHI,1974,
CHI,1975,
CHI,1976,
CHI,1977,
CHI,1978,
CHI,1979,
CHI,1980,
CHI,1981,
CHI,1982,
CHI,1983,
CHI,1984,
CHI,1985,
CHI,1986,
CHI,1987,
CHI,1988,
CHI,1989,
CHI,1990,
CHI,1991,
CHI,1992,
CHI,1993,
CHI,1994,
CHI,1995,
CHI,1996,
CHI,1997,
CHI,1998,
CHI,1999,
CHI,2000,
CHI,2001,
CHI,2002,
CHI,2003,
CHI,2004,
CHI,2005,
CHI,2006,
CHI,2007,
CHI,2008,
CHI,2009,
CHI,2010,
CHI,2011,
CHI,2012,
CHI,2013,
CHI,2014,
CHI,2015,
CHI,2016,
CHI,2017,
CHL,1960,1.74828931
CHL,1961,1.834393262
CHL,1962,2.073249664
CHL,1963,2.104406168
CHL,1964,2.078630025
CHL,1965,2.061791371
CHL,1966,2.134122488
CHL,1967,2.140534437
CHL,1968,2.309827745
CHL,1969,2.405111171
CHL,1970,2.578899012
CHL,1971,2.780393792
CHL,1972,2.841192362
CHL,1973,2.738910363
CHL,1974,2.527991081
CHL,1975,2.205358346
CHL,1976,2.273492157
CHL,1977,2.146436434
CHL,1978,2.099400016
CHL,1979,2.240475421
CHL,1980,2.242599252
CHL,1981,2.146509564
CHL,1982,1.774807599
CHL,1983,1.766433646
CHL,1984,1.852215206
CHL,1985,1.765309792
CHL,1986,1.796470848
CHL,1987,1.800285847
CHL,1988,2.10217257
CHL,1989,2.486369471
CHL,1990,2.515810521
CHL,1991,2.327632166
CHL,1992,2.37545707
CHL,1993,2.494295837
CHL,1994,2.704048338
CHL,1995,2.919931315
CHL,1996,3.345311359
CHL,1997,3.837728903
CHL,1998,3.871743532
CHL,1999,4.079267746
CHL,2000,3.853499375
CHL,2001,3.453563552
CHL,2002,3.530720028
CHL,2003,3.519261571
CHL,2004,3.742118302
CHL,2005,3.828453643
CHL,2006,3.971510482
CHL,2007,4.343916544
CHL,2008,4.312294329
CHL,2009,3.969555616
CHL,2010,4.251715171
CHL,2011,4.619729537
CHL,2012,4.677982797
CHL,2013,4.76586599
CHL,2014,4.687376624
CHL,2015,
CHL,2016,
CHL,2017,
CHN,1960,1.170381372
CHN,1961,0.836046901
CHN,1962,0.661428164
CHN,1963,0.640001899
CHN,1964,0.625646054
CHN,1965,0.665524211
CHN,1966,0.710891382
CHN,1967,0.574162147
CHN,1968,0.605451997
CHN,1969,0.725149509
CHN,1970,0.942934535
CHN,1971,1.042239697
CHN,1972,1.080676637
CHN,1973,1.098195691
CHN,1974,1.097367111
CHN,1975,1.250124095
CHN,1976,1.285283136
CHN,1977,1.388842897
CHN,1978,1.52920111
CHN,1979,1.542675099
CHN,1980,1.495250749
CHN,1981,1.460431817
CHN,1982,1.566739684
CHN,1983,1.629055908
CHN,1984,1.75044806
CHN,1985,1.871054791
CHN,1986,1.939434257
CHN,1987,2.038410689
CHN,1988,2.150905225
CHN,1989,2.153077911
CHN,1990,2.151570906
CHN,1991,2.229439639
CHN,1992,2.309463675
CHN,1993,2.442800659
CHN,1994,2.565993892
CHN,1995,2.755754966
CHN,1996,2.844309582
CHN,1997,2.820567891
CHN,1998,2.67674598
CHN,1999,2.648649247
CHN,2000,2.696862433
CHN,2001,2.742120813
CHN,2002,3.007083197
CHN,2003,3.524074093
CHN,2004,4.037990651
CHN,2005,4.523178064
CHN,2006,4.980314197
CHN,2007,5.334909929
CHN,2008,5.701915025
CHN,2009,6.010102433
CHN,2010,6.560520007
CHN,2011,7.241515419
CHN,2012,7.424750916
CHN,2013,7.557211045
CHN,2014,7.543907641
CHN,2015,
CHN,2016,
CHN,2017,
CIV,1960,0.129823984
CIV,1961,0.149888
CIV,1962,0.152749064
CIV,1963,0.155966776
CIV,1964,0.183439736
CIV,1965,0.271517063
CIV,1966,0.288476076
CIV,1967,0.319735639
CIV,1968,0.364858338
CIV,1969,0.414983102
CIV,1970,0.465859974
CIV,1971,0.493900176
CIV,1972,0.525383714
CIV,1973,0.533538182
CIV,1974,0.564709743
CIV,1975,0.603711916
CIV,1976,0.572589529
CIV,1977,0.559497618
CIV,1978,0.63518226
CIV,1979,0.683552091
CIV,1980,0.750318646
CIV,1981,0.515509766
CIV,1982,0.675464673
CIV,1983,0.513153614
CIV,1984,0.55008424
CIV,1985,0.716715523
CIV,1986,0.561775801
CIV,1987,0.697151389
CIV,1988,0.80181701
CIV,1989,0.719818657
CIV,1990,0.410408539
CIV,1991,0.358909924
CIV,1992,0.311456361
CIV,1993,0.392468001
CIV,1994,0.332757416
CIV,1995,0.455196818
CIV,1996,0.522835333
CIV,1997,0.490010026
CIV,1998,0.435158322
CIV,1999,0.384467081
CIV,2000,0.406991231
CIV,2001,0.453421366
CIV,2002,0.419561908
CIV,2003,0.308844016
CIV,2004,0.425832957
CIV,2005,0.426769671
CIV,2006,0.374162963
CIV,2007,0.355057998
CIV,2008,0.347554665
CIV,2009,0.283812055
CIV,2010,0.341512032
CIV,2011,0.346951476
CIV,2012,0.434007998
CIV,2013,0.486455715
CIV,2014,0.490206046
CIV,2015,
CIV,2016,
CIV,2017,
CMR,1960,0.052423483
CMR,1961,0.053424155
CMR,1962,0.053647627
CMR,1963,0.054470275
CMR,1964,0.059749401
CMR,1965,0.053946687
CMR,1966,0.058274021
CMR,1967,0.075657679
CMR,1968,0.081511439
CMR,1969,0.089880713
CMR,1970,0.097747193
CMR,1971,0.120996992
CMR,1972,0.125340571
CMR,1973,0.127243381
CMR,1974,0.134458102
CMR,1975,0.155878044
CMR,1976,0.142483061
CMR,1977,0.19843051
CMR,1978,0.246497366
CMR,1979,0.21875303
CMR,1980,0.453143953
CMR,1981,0.601464525
CMR,1982,0.692675032
CMR,1983,0.697680985
CMR,1984,0.62181487
CMR,1985,0.644368874
CMR,1986,0.192398754
CMR,1987,0.17244332
CMR,1988,0.199441307
CMR,1989,0.671349506
CMR,1990,0.148054522
CMR,1991,0.091517436
CMR,1992,0.305264893
CMR,1993,0.305514332
CMR,1994,0.291185813
CMR,1995,0.314096492
CMR,1996,0.323094881
CMR,1997,0.227028801
CMR,1998,0.220925365
CMR,1999,0.206842771
CMR,2000,0.224712545
CMR,2001,0.218308253
CMR,2002,0.212475488
CMR,2003,0.229828383
CMR,2004,0.23330822
CMR,2005,0.212179525
CMR,2006,0.215723212
CMR,2007,0.317155402
CMR,2008,0.293251264
CMR,2009,0.346083304
CMR,2010,0.33951502
CMR,2011,0.281094803
CMR,2012,0.290648216
CMR,2013,0.312755732
CMR,2014,0.314928068
CMR,2015,
CMR,2016,
CMR,2017,
COD,1960,0.152228016
COD,1961,0.15078151
COD,1962,0.13555859
COD,1963,0.139445496
COD,1964,0.11692629
COD,1965,0.142289847
COD,1966,0.134675178
COD,1967,0.124706079
COD,1968,0.178180978
COD,1969,0.187694641
COD,1970,0.135611635
COD,1971,0.144091594
