Year,Country,TotalDeaths,TotalAffected,TotalDamage
2015,ESP,19,159,2000
2015,ETH,0,10410600,1400000
2015,FJI,0,67000,0
2015,FRA,3352,797,924000
2015,FSM,5,35000,11000
2015,GBR,14,63600,2400000
2015,GEO,40,10320,23000
2015,GHA,260,5525,12000
2015,GIN,38,30131,0
2015,GMB,0,63100,0
2015,GNB,11,2,0
2015,GRC,88,736,0
2015,GTM,358,93476,5000
2015,GUY,0,199000,0
2015,HKG,0,100,0
2015,HRV,0,1200,0
2015,HTI,216,67065,0
2015,IDN,388,489417,1235000
2015,IND,3675,346561742,6949000
2015,IRL,1,0,0
2015,IRN,107,26481,636000
2015,IRQ,58,67217,0
2015,ISR,0,200,0
2015,ITA,596,677,1143000
2015,JPN,71,120946,1630200
2015,KAZ,18,12670,5300
2015,KEN,139,245440,0
2015,KGZ,0,16780,12000
2015,KHM,0,28300,0
2015,KIR,0,1500,0
2015,KOR,41,310,0
2015,LAO,27,47940,10000
2015,LBN,5,1001692,0
2015,LBY,1788,537,0
2015,LKA,10,27309,0
2015,MAR,34,0,0
2015,MDG,121,206437,46000
2015,MEX,161,21985,825000
2015,MHL,0,21000,4900
2015,MKD,21,105030,87000
2015,MLI,15,2000,0
2015,MMR,404,1637072,119000
2015,MNG,0,965000,0
2015,MNP,0,360,0
2015,MOZ,229,177684,0
2015,MRT,14,20,0
2015,MWI,294,7339688,390000
2015,MYS,86,3010,2
2015,NAM,0,580000,60000
2015,NER,33,2678535,0
2015,NGA,247,102573,25000
2015,NIC,2,3750,0
2015,NPL,9034,5642186,5174000
2015,NZL,1,500,271000
2015,OMN,0,6000,221000
2015,PAK,2044,2160478,1000
2015,PAN,0,3500,0
2015,PER,144,351454,94000
2015,PHL,334,4076846,1965966
2015,PNG,24,2549199,60000
2015,POL,78,1217,0
2015,PRK,33,18003541,0
2015,PRT,1,0,0
2015,PRY,14,150175,0
2015,PSE,4,31050,0
2015,ROU,57,1666,0
2015,RUS,253,7730,136820
2015,RWA,2,3431,0
2015,SAU,2465,1581,2000
2015,SDN,36,8.00E+05,0
2015,SEN,13,466,0
2015,SLB,9,44496,2000
2015,SLE,10,24303,0
2015,SLV,13,720000,1.00E+05
2015,SOM,0,5620296,0
2015,SSD,291,1968,0
2015,SWZ,12,20,0
2015,SYR,70,3530,0
2015,TGO,24,324,0
2015,THA,16,0,3300561
2015,TJK,12,18778,5000
2015,TLS,0,2003,4000
2015,TON,0,0,0
2015,TUN,18,98,0
2015,TUR,140,6768,0
2015,TUV,0,4613,0
2015,TWN,61,1267,26000
2015,TZA,723,47854,0
2015,UGA,31,0,0
2015,UKR,66,3171,0
2015,URY,10,28326,0
2015,USA,338,55024,21474000
2015,VEN,17,45308,0
2015,VNM,70,1765215,6966800
2015,VUT,11,188000,449400
2015,WSM,0,0,0
2015,YEM,64,128091,2.00E+05
2015,ZAF,113,2706052,250000
2015,ZMB,34,4,0
2015,ZWE,34,532,0
2016,AFG,192,20,0
2016,AGO,113,9899,0
2016,ALB,2,4500,0
2016,ARG,0,85769,1002000
2016,ARM,0,750,0
2016,AUS,8,2836,635000
2016,AUT,0,0,0
2016,BDI,41,343,0
2016,BEL,2,0,0
2016,BEN,9,281,0
2016,BFA,54,34959,0
2016,BGD,271,3103770,750000
2016,BHS,0,0,6.00E+05
2016,BLZ,0,10355,0
2016,BOL,4,670420,450000
2016,BRA,312,51308,2.00E+05
2016,CAF,21,266,0
2016,CAN,0,88300,4.00E+06
2016,CHL,12,100,1.00E+05
2016,CHN,1655,72191129,44917660
2016,CIV,20,0,0
2016,CMR,75,600,0
2016,COD,162,15295,0
2016,COL,150,2290,0
2016,CRI,9,50245,0
2016,CUB,0,190000,2600000
2016,DEU,19,89,2.00E+06
2016,DOM,15,2792000,0
2016,DZA,58,24,0
2016,ECU,704,423466,2010000
2016,EGY,299,32751,25000
2016,ESP,18,184,50000
2016,ETH,203,493089,0
2016,FJI,47,545558,6.00E+05
2016,FRA,30,30,2400000
2016,FSM,0,1.00E+05,0
2016,GAB,18,0,0
2016,GHA,71,197,0
2016,GIN,15,30,0
2016,GRC,467,312,56000
2016,GTM,10,101,0
2016,HND,7,450651,0
2016,HTI,599,5801040,2086000
2016,HUN,0,2282,0
2016,IDN,366,481806,233000
2016,IND,1734,3817706,2574000
2016,IRN,95,2137,0
2016,IRQ,11,0,0
2016,ISR,0,60137,520000
2016,ITA,324,30625,5500000
2016,JAM,0,125000,0
2016,JOR,14,36,0
2016,JPN,116,436555,20200000
2016,KEN,124,3011000,0
2016,KHM,0,2500000,0
2016,KOR,15,31332,274000
2016,LAO,5,26328,50
2016,LBR,0,15431,0
2016,LBY,1363,2200,0
2016,LCA,0,25000,0
2016,LKA,203,1201602,1220000
2016,LSO,0,979000,0
2016,MAR,0,750000,0
2016,MDG,41,1140242,0
2016,MDV,0,12000,0
2016,MEX,197,74700,75000
2016,MKD,22,33682,60000
2016,MLI,13,9500,0
2016,MMR,237,953504,16600
2016,MNG,0,157000,0
2016,MOZ,168,2473350,1500
2016,MWI,12,2800,0
2016,MYS,46,31875,132000
2016,NER,84,126344,0
2016,NGA,1656,28662,0
2016,NIC,13,10591,0
2016,NLD,0,0,844000
2016,NOR,13,0,0
2016,NPL,243,20613,15000
2016,NZL,2,350,3925000
2016,OMN,20,16,0
2016,PAK,709,11621,2000
2016,PAN,7,12000,0
2016,PER,106,21548,2000
2016,PHL,89,5543812,185074
2016,PNG,12,0,0
2016,POL,23,3,0
2016,PRK,552,667715,61000
2016,PRT,3,1161,157000
2016,PRY,0,0,0
2016,QAT,11,12,0
2016,ROU,3,300,0
2016,RUS,293,11753,12000
2016,RWA,121,4000,0
2016,SAU,36,1048,50000
2016,SDN,206,200665,0
2016,SEN,5,10646,0
2016,SGP,0,13051,0
2016,SLB,0,10982,0
2016,SOM,612,14165,0
2016,SRB,0,8655,1.00E+05
2016,SSD,83,3625826,0
2016,SWZ,0,492000,0
2016,SYC,0,253,0
2016,THA,128,808936,145000
2016,TJK,4,12905,0
2016,TLS,0,120000,0
2016,TON,0,392,0
2016,TUR,160,89,0
2016,TWN,238,985,880000
2016,TZA,33,279876,458000
2016,UGA,69,11605,2700
2016,UKR,57,205,0
2016,URY,8,10605,3000
2016,USA,347,85119183,44020000
2016,VCT,0,25000,6500
2016,VEN,11,14,0
2016,VNM,202,2503129,846437
2016,VUT,0,351,0
2016,YEM,111,29950,0
2016,ZAF,24,7641,280000
2016,ZMB,24,0,0
2016,ZWE,61,2036,0
2017,AFG,241,11242,0
2017,AGO,11,1450250,2000
2017,AIA,4,15000,2.00E+05
2017,ALB,7,21002,8900
2017,ARE,0,188,0
2017,ARG,77,54497,0
2017,ATG,1,1400,250000
2017,AUS,12,51143,3210000
2017,AUT,5,330,1200
2017,BDI,6,810,0
2017,BFA,20,9911,0
2017,BGD,494,11467028,628000
2017,BGR,10,0,0
2017,BHS,0,0,2000
2017,BLM,4,0,0
2017,BLR,43,50539,0
2017,BRA,256,104450,1.00E+05
2017,BRB,1,0,0
2017,BWA,0,3250,0
2017,CAF,87,7270,0
2017,CAN,2,62554,2.00E+05
2017,CHE,8,200,0
2017,CHL,42,14989,552000
2017,CHN,662,14890458,16484900
2017,CIV,17,846,0
2017,CMR,57,12892,0
2017,COD,491,1571,0
2017,COL,441,76781,104000
2017,CRI,25,11500,185000
2017,CUB,10,1.00E+07,13200000
2017,CZE,0,0,2900
2017,DEU,23,654,899000
2017,DMA,64,71393,1456000
2017,DOM,5,42587,63000
2017,DZA,17,125005,0
2017,ECU,33,43,0
2017,EGY,81,172,0
2017,ESP,4,1500,0
2017,FRA,3,12183,1.00E+05
2017,GBR,80,144,0
2017,GEO,11,21,0
2017,GHA,42,1000012,0
2017,GIN,0,3409,0
2017,GLP,4,80002,120000
2017,GRC,42,6875,0
2017,GTM,60,46573,0
2017,GUY,0,3274,0
2017,HKG,0,156,755500
2017,HND,21,48140,0
2017,HRV,0,3580,161000
2017,HTI,126,90443,0
2017,HUN,0,1298,0
2017,IDN,206,535099,34000
2017,IND,2927,22395661,2117000
2017,IRL,0,300,0
2017,IRN,589,213672,1130000
2017,IRQ,30,5969,0
2017,ITA,84,6166,2662500
2017,JAM,0,5000,0
2017,JPN,62,44799,2202000
2017,KAZ,0,7000,0
2017,KEN,185,29432,0
2017,KGZ,63,5055,0
2017,KNA,0,0,20000
2017,KOR,44,5093,0
2017,LAO,0,0,0
2017,LBY,450,200,0
2017,LKA,689,1210621,735000
2017,MAC,10,200,1420000
2017,MAF,7,0,4100000
2017,MAR,37,1650066,0
2017,MDG,369,436659,20000
2017,MEX,576,1460136,8302000
2017,MKD,3,2220,0
2017,MMR,220,199550,0
2017,MNE,0,200,0
2017,MNG,17,0,0
2017,MOZ,29,751905,17000
2017,MRT,18,3895814,0
2017,MTQ,0,2,44000
2017,MWI,24,56371,0
2017,MYS,84,22409,0
2017,NAM,0,2502,0
2017,NER,216,1343227,10000
2017,NGA,142,12204,0
2017,NIC,22,52915,0
2017,NPL,253,1713650,595000
2017,NZL,0,2383,91000
2017,OMN,3,200,0
2017,PAK,488,65837,110000
2017,PAN,25,12033,0
2017,PER,200,2188505,3200000
2017,PHL,331,4881786,161213.92
2017,POL,6,5844,275000
2017,PRI,66,750000,6.80E+07
2017,PRK,200,126574,0
2017,PRT,109,3475,732000
2017,PYF,0,5004,2000
2017,ROU,9,137,7300
2017,RUS,88,15985,2000
2017,RWA,3,6553,0
2017,SAU,25,487,0
2017,SDN,682,86409,0
2017,SEN,105,164,0
2017,SGP,10,48,0
2017,SLE,1102,11916,30000
2017,SLV,10,584,0
2017,SOM,302,13126,0
2017,SRB,6,0,0
2017,SVK,0,0,0
2017,SXM,4,11400,2500000
2017,TCA,0,0,5.00E+05
2017,TCD,58,1887452,0
2017,TGO,0,3612,0
2017,THA,150,3819058,1308400
2017,TJK,13,700,0
2017,TUN,46,2000,0
2017,TUR,75,637,6.00E+05
2017,TWN,38,4218,45300
2017,TZA,52,0,0
2017,UGA,34,31,0
2017,UKR,37,0,0
2017,URY,0,6639,0
2017,USA,314,867066,190510000
2017,VGB,9,0,3.00E+06
2017,VIR,7,0,0
2017,VNM,284,5133216,3162655
2017,VUT,0,13564,0
2017,YEM,106,332,0
2017,ZAF,51,13136,1023000
2017,ZMB,89,4371,0
2017,ZWE,315,113043,189000
2018,AFG,149,3006775,0
2018,AGO,25,3012,0
2018,ALB,0,800,0
2018,ARG,0,62000,3400000
2018,AUS,0,600,1211400
2018,AZE,25,4,0
2018,BDI,0,12000,0
2018,BEL,1,0,0
2018,BGD,102,14000,0
2018,BGR,16,626,0
2018,BLR,0,50000,0
2018,BOL,6,12186,0
2018,BRA,91,1289,43000
2018,BWA,0,4225,0
2018,CAN,86,3013,0
2018,CHE,20,16,0
2018,CHN,384,6349668,6588972
2018,CIV,20,25000,0
2018,COD,354,16639,0
2018,COG,26,0,0
2018,COL,34,8,0
2018,CRI,1,125190,0
2018,CUB,121,40541,0
2018,CUW,24,0,0
2018,CYP,49,0,0
2018,CZE,3,0,0
2018,DEU,8,12,588475
2018,DJI,2,25000,0
2018,DZA,271,22,0
2018,ECU,48,75,0
2018,EGY,12,39,0
2018,ESP,24,316,0
2018,EST,7,0,0
2018,ETH,44,21,36
2018,FJI,5,89950,0
2018,FRA,22,4188,2.00E+05
2018,GBR,0,4,0
2018,GEO,0,1143,0
2018,GHA,35,0,0
2018,GNB,32,11555,0
2018,GRC,142,69,0
2018,GTM,425,3214414,44669
2018,HKG,19,360,0
2018,HND,6,366948,0
2018,HRV,0,471,0
2018,HTI,15,350333,0
2018,IDN,3560,733436,1532000
2018,IND,1312,5843014,4586500
2018,IRL,2,0,0
2018,IRN,109,18304,0
2018,ISR,12,0,0
2018,ITA,66,669,0
2018,JPN,413,1577000,605000
2018,KAZ,52,5,0
2018,KEN,227,211258,350000
2018,KHM,0,5817,0
2018,KIR,80,7,0
2018,KOR,37,130,0
2018,KWT,15,3,0
2018,LAO,136,133100,0
2018,LBN,15,0,0
2018,LBY,425,267,0
2018,LKA,29,158712,0
2018,LTU,5,0,0
2018,MAR,11,70032,0
2018,MDG,94,211000,0
2018,MEX,59,3124,0
2018,MLI,46,0,0
2018,MMR,60,133363,0
2018,MNG,0,344301,0
2018,MOZ,51,77480,5100
2018,MUS,0,30000,0
2018,MWI,1,500,0
2018,MYS,2,16900,0
2018,NER,104,134160,0
2018,NGA,455,16953,275000
2018,NIC,4,313000,0
2018,NLD,3,0,110011
2018,NPL,105,1423,0
2018,OMN,6,0,0
2018,PAK,320,45,0
2018,PAN,0,0,72000
2018,PER,113,9371,0
2018,PHL,145,3103216,728800
2018,PNG,181,545036,61000
2018,POL,9,0,0
2018,PRK,187,57798,0
2018,PRT,11,329,0
2018,PRY,0,5000,0
2018,REU,0,200,0
2018,ROU,2,1200,0
2018,RUS,186,3702,0
2018,RWA,152,26377,28000
2018,SDN,69,124726,0
2018,SLE,11,70,0
2018,SLV,4,386610,37000
2018,SOM,55,670000,0
2018,SRB,0,231,0
2018,SSD,20,0,0
2018,SWE,0,0,45000
2018,TGO,11,2,0
2018,THA,93,13,0
2018,TON,0,87000,0
2018,TUN,93,30000,36000
2018,TUR,74,195,0
2018,TWN,91,6425,34000
2018,TZA,313,137,0
2018,UGA,79,1000,0
2018,UKR,10,610,0
2018,URY,0,11135,5.00E+05
2018,USA,208,3866,14650000
2018,VEN,19,10700,0
2018,VNM,114,152028,245000
2018,WSM,0,0,0
2018,YEM,86,788,0
2018,ZAF,19,454,0
2018,ZMB,20,7,0
